freqmid,freqw,MAE,RMSE,freqhi_actual,freqlo_actual,freqmid_actual,freqw_actual,fsv,nsv,r2
211.12126572366316,367.5834735990512,0.44075575113946275,0.8849780122006181,387.59765625,43.06640625,215.33203125,344.53125,0.21649484536082475,945.0,0.9763699546563486
211.12126572366316,422.2425314473263,0.39842831961929986,0.7379997587074609,409.130859375,0.0,204.5654296875,409.130859375,0.19518900343642612,852.0,0.9835671824425121
211.12126572366316,485.0293012833276,,,,,,,,,
211.12126572366316,557.1523605095197,,,,,,,,,
211.12126572366316,640.0,,,,,,,,,
211.12126572366316,735.1669471981024,,,,,,,,,
211.12126572366316,844.4850628946526,,,,,,,,,
211.12126572366316,970.0586025666552,,,,,,,,,
211.12126572366316,1114.3047210190393,,,,,,,,,
211.12126572366316,1280.0,,,,,,,,,
211.12126572366316,1470.3338943962049,,,,,,,,,
211.12126572366316,1688.9701257893053,,,,,,,,,
211.12126572366316,1940.1172051333103,,,,,,,,,
211.12126572366316,2228.6094420380787,,,,,,,,,
211.12126572366316,2560.0,,,,,,,,,
211.12126572366316,2940.667788792408,,,,,,,,,
211.12126572366316,3377.9402515786105,,,,,,,,,
211.12126572366316,3880.234410266623,,,,,,,,,
211.12126572366316,4457.218884076157,,,,,,,,,
211.12126572366316,5120.0,,,,,,,,,
211.12126572366316,5881.335577584823,,,,,,,,,
211.12126572366316,6755.880503157221,,,,,,,,,
211.12126572366316,7760.468820533237,,,,,,,,,
211.12126572366316,8914.437768152315,,,,,,,,,
211.12126572366316,10240.0,,,,,,,,,
211.12126572366316,11762.671155169646,,,,,,,,,
211.12126572366316,13511.761006314442,,,,,,,,,
211.12126572366316,15520.937641066492,,,,,,,,,
211.12126572366316,17828.87553630463,,,,,,,,,
211.12126572366316,20480.0,,,,,,,,,
242.51465064166365,20.0,3.945262205556073,5.333793145543379,236.865234375,236.865234375,236.865234375,0.0,0.8655211912943872,3778.0,0.14163513652883453
242.51465064166365,22.973967099940698,3.945262205556073,5.333793145543379,236.865234375,236.865234375,236.865234375,0.0,0.8655211912943872,3778.0,0.14163513652883453
242.51465064166365,26.390158215457884,3.945262205556073,5.333793145543379,236.865234375,236.865234375,236.865234375,0.0,0.8655211912943872,3778.0,0.14163513652883453
242.51465064166365,30.314331330207963,3.945262205556073,5.333793145543379,236.865234375,236.865234375,236.865234375,0.0,0.8655211912943872,3778.0,0.14163513652883453
242.51465064166365,34.822022531844965,3.5442656504963943,5.1957158506137775,258.3984375,236.865234375,247.6318359375,21.533203125,0.761282932416953,3323.0,0.18550133347181552
242.51465064166365,40.0,3.5442656504963943,5.1957158506137775,258.3984375,236.865234375,247.6318359375,21.533203125,0.761282932416953,3323.0,0.18550133347181552
242.51465064166365,45.9479341998814,3.5442656504963943,5.1957158506137775,258.3984375,236.865234375,247.6318359375,21.533203125,0.761282932416953,3323.0,0.18550133347181552
242.51465064166365,52.78031643091579,3.5442656504963943,5.1957158506137775,258.3984375,236.865234375,247.6318359375,21.533203125,0.761282932416953,3323.0,0.18550133347181552
242.51465064166365,60.62866266041593,3.1788870698632703,4.821773071621229,258.3984375,215.33203125,236.865234375,43.06640625,0.7495990836197022,3272.0,0.2985234968617104
242.51465064166365,69.64404506368992,3.1788870698632703,4.821773071621229,258.3984375,215.33203125,236.865234375,43.06640625,0.7495990836197022,3272.0,0.2985234968617104
242.51465064166365,80.0,2.5816761431597457,4.098908206356922,279.931640625,215.33203125,247.6318359375,64.599609375,0.7223367697594502,3153.0,0.4930840235982439
242.51465064166365,91.8958683997628,2.5816761431597457,4.098908206356922,279.931640625,215.33203125,247.6318359375,64.599609375,0.7223367697594502,3153.0,0.4930840235982439
242.51465064166365,105.56063286183158,2.462722047779129,3.9832107920317332,279.931640625,193.798828125,236.865234375,86.1328125,0.6760595647193586,2951.0,0.5212969728509166
242.51465064166365,121.25732532083185,1.8475665160891517,3.061101510725521,301.46484375,193.798828125,247.6318359375,107.666015625,0.6158075601374571,2688.0,0.7172809600966568
242.51465064166365,139.2880901273799,1.8475665160891517,3.061101510725521,301.46484375,193.798828125,247.6318359375,107.666015625,0.6158075601374571,2688.0,0.7172809600966568
242.51465064166365,160.0,1.6268358035449073,2.7583509344431993,301.46484375,172.265625,236.865234375,129.19921875,0.5814432989690722,2538.0,0.7704387230345473
242.51465064166365,183.7917367995256,1.2792683331174897,2.4128736293363695,322.998046875,150.732421875,236.865234375,172.265625,0.5065292096219931,2211.0,0.8243416706724779
242.51465064166365,211.12126572366316,1.1465340152937031,2.1359860090017766,344.53125,150.732421875,247.6318359375,193.798828125,0.488659793814433,2133.0,0.8623436020189702
242.51465064166365,242.51465064166365,0.9873881491423487,1.8902585972182326,344.53125,129.19921875,236.865234375,215.33203125,0.4449026345933562,1942.0,0.8921942220448178
242.51465064166365,278.57618025475983,0.6616793620707969,1.309185465600593,366.064453125,107.666015625,236.865234375,258.3984375,0.340893470790378,1488.0,0.9482867366918283
242.51465064166365,320.0,0.5225367516426341,1.0707182643852216,387.59765625,86.1328125,236.865234375,301.46484375,0.2593356242840779,1132.0,0.965410043498654
242.51465064166365,367.5834735990512,0.466037659011017,0.9341065577479803,409.130859375,64.599609375,236.865234375,344.53125,0.2279495990836197,995.0,0.9736735417885313
242.51465064166365,422.2425314473263,0.40263554237904264,0.8004866891754535,452.197265625,43.06640625,247.6318359375,409.130859375,0.1990836197021764,869.0,0.9806666183896312
242.51465064166365,485.0293012833276,,,,,,,,,
242.51465064166365,557.1523605095197,,,,,,,,,
242.51465064166365,640.0,,,,,,,,,
242.51465064166365,735.1669471981024,,,,,,,,,
242.51465064166365,844.4850628946526,,,,,,,,,
242.51465064166365,970.0586025666552,,,,,,,,,
242.51465064166365,1114.3047210190393,,,,,,,,,
242.51465064166365,1280.0,,,,,,,,,
242.51465064166365,1470.3338943962049,,,,,,,,,
242.51465064166365,1688.9701257893053,,,,,,,,,
242.51465064166365,1940.1172051333103,,,,,,,,,
242.51465064166365,2228.6094420380787,,,,,,,,,
242.51465064166365,2560.0,,,,,,,,,
242.51465064166365,2940.667788792408,,,,,,,,,
242.51465064166365,3377.9402515786105,,,,,,,,,
242.51465064166365,3880.234410266623,,,,,,,,,
242.51465064166365,4457.218884076157,,,,,,,,,
242.51465064166365,5120.0,,,,,,,,,
242.51465064166365,5881.335577584823,,,,,,,,,
242.51465064166365,6755.880503157221,,,,,,,,,
242.51465064166365,7760.468820533237,,,,,,,,,
242.51465064166365,8914.437768152315,,,,,,,,,
242.51465064166365,10240.0,,,,,,,,,
242.51465064166365,11762.671155169646,,,,,,,,,
242.51465064166365,13511.761006314442,,,,,,,,,
242.51465064166365,15520.937641066492,,,,,,,,,
242.51465064166365,17828.87553630463,,,,,,,,,
242.51465064166365,20480.0,,,,,,,,,
278.57618025475983,20.0,3.6314188967668803,5.255608201577599,279.931640625,279.931640625,279.931640625,0.0,0.8229095074455899,3592.0,0.16661523418916568
278.57618025475983,22.973967099940698,3.6314188967668803,5.255608201577599,279.931640625,279.931640625,279.931640625,0.0,0.8229095074455899,3592.0,0.16661523418916568
278.57618025475983,26.390158215457884,3.6314188967668803,5.255608201577599,279.931640625,279.931640625,279.931640625,0.0,0.8229095074455899,3592.0,0.16661523418916568
278.57618025475983,30.314331330207963,3.6314188967668803,5.255608201577599,279.931640625,279.931640625,279.931640625,0.0,0.8229095074455899,3592.0,0.16661523418916568
278.57618025475983,34.822022531844965,3.6314188967668803,5.255608201577599,279.931640625,279.931640625,279.931640625,0.0,0.8229095074455899,3592.0,0.16661523418916568
278.57618025475983,40.0,3.6314188967668803,5.255608201577599,279.931640625,279.931640625,279.931640625,0.0,0.8229095074455899,3592.0,0.16661523418916568
278.57618025475983,45.9479341998814,2.115685263203964,3.4732690616353414,301.46484375,258.3984375,279.931640625,43.06640625,0.6772050400916381,2956.0,0.6360208976278301
278.57618025475983,52.78031643091579,2.115685263203964,3.4732690616353414,301.46484375,258.3984375,279.931640625,43.06640625,0.6772050400916381,2956.0,0.6360208976278301
278.57618025475983,60.62866266041593,2.115685263203964,3.4732690616353414,301.46484375,258.3984375,279.931640625,43.06640625,0.6772050400916381,2956.0,0.6360208976278301
278.57618025475983,69.64404506368992,2.115685263203964,3.4732690616353414,301.46484375,258.3984375,279.931640625,43.06640625,0.6772050400916381,2956.0,0.6360208976278301
278.57618025475983,80.0,2.115685263203964,3.4732690616353414,301.46484375,258.3984375,279.931640625,43.06640625,0.6772050400916381,2956.0,0.6360208976278301
278.57618025475983,91.8958683997628,1.7812473785278,3.1356578639456276,322.998046875,236.865234375,279.931640625,86.1328125,0.6034364261168385,2634.0,0.7033414059367349
278.57618025475983,105.56063286183158,1.7812473785278,3.1356578639456276,322.998046875,236.865234375,279.931640625,86.1328125,0.6034364261168385,2634.0,0.7033414059367349
278.57618025475983,121.25732532083185,1.7812473785278,3.1356578639456276,322.998046875,236.865234375,279.931640625,86.1328125,0.6034364261168385,2634.0,0.7033414059367349
278.57618025475983,139.2880901273799,1.558793516879379,2.8230979505979175,344.53125,215.33203125,279.931640625,129.19921875,0.5571592210767469,2432.0,0.7595352135759239
278.57618025475983,160.0,1.558793516879379,2.8230979505979175,344.53125,215.33203125,279.931640625,129.19921875,0.5571592210767469,2432.0,0.7595352135759239
278.57618025475983,183.7917367995256,1.361071327641662,2.5139398434186053,366.064453125,193.798828125,279.931640625,172.265625,0.518213058419244,2262.0,0.8093181502483715
278.57618025475983,211.12126572366316,1.361071327641662,2.5139398434186053,366.064453125,193.798828125,279.931640625,172.265625,0.518213058419244,2262.0,0.8093181502483715
278.57618025475983,242.51465064166365,1.108863663546694,1.9436378045828564,387.59765625,172.265625,279.931640625,215.33203125,0.4882016036655212,2131.0,0.8860195757053653
278.57618025475983,278.57618025475983,0.947657559694142,1.7837616019172682,409.130859375,150.732421875,279.931640625,258.3984375,0.4290950744558992,1873.0,0.9039995617425854
278.57618025475983,320.0,0.8077106009510272,1.5673485714192015,430.6640625,129.19921875,279.931640625,301.46484375,0.38510882016036657,1681.0,0.9258807905155442
278.57618025475983,367.5834735990512,0.5859680300490734,1.1537789470441462,452.197265625,107.666015625,279.931640625,344.53125,0.3172966781214204,1385.0,0.959835273479366
278.57618025475983,422.2425314473263,0.4822823502147427,0.9394566231723727,473.73046875,86.1328125,279.931640625,387.59765625,0.2542955326460481,1110.0,0.9733711102840239
278.57618025475983,485.0293012833276,0.3914040839833031,0.762824749654322,516.796875,43.06640625,279.931640625,473.73046875,0.202290950744559,883.0,0.9824430470904425
278.57618025475983,557.1523605095197,0.35828406917605826,0.6521378216804979,538.330078125,0.0,269.1650390625,538.330078125,0.17548682703321877,766.0,0.9871684721500636
278.57618025475983,640.0,,,,,,,,,
278.57618025475983,735.1669471981024,,,,,,,,,
278.57618025475983,844.4850628946526,,,,,,,,,
278.57618025475983,970.0586025666552,,,,,,,,,
278.57618025475983,1114.3047210190393,,,,,,,,,
278.57618025475983,1280.0,,,,,,,,,
278.57618025475983,1470.3338943962049,,,,,,,,,
278.57618025475983,1688.9701257893053,,,,,,,,,
278.57618025475983,1940.1172051333103,,,,,,,,,
278.57618025475983,2228.6094420380787,,,,,,,,,
278.57618025475983,2560.0,,,,,,,,,
278.57618025475983,2940.667788792408,,,,,,,,,
278.57618025475983,3377.9402515786105,,,,,,,,,
278.57618025475983,3880.234410266623,,,,,,,,,
278.57618025475983,4457.218884076157,,,,,,,,,
278.57618025475983,5120.0,,,,,,,,,
278.57618025475983,5881.335577584823,,,,,,,,,
278.57618025475983,6755.880503157221,,,,,,,,,
278.57618025475983,7760.468820533237,,,,,,,,,
278.57618025475983,8914.437768152315,,,,,,,,,
278.57618025475983,10240.0,,,,,,,,,
278.57618025475983,11762.671155169646,,,,,,,,,
278.57618025475983,13511.761006314442,,,,,,,,,
278.57618025475983,15520.937641066492,,,,,,,,,
278.57618025475983,17828.87553630463,,,,,,,,,
278.57618025475983,20480.0,,,,,,,,,
320.0,20.0,3.7298289663799657,5.427380419712901,322.998046875,322.998046875,322.998046875,0.0,0.89553264604811,3909.0,0.11124896198188072
320.0,22.973967099940698,3.7298289663799657,5.427380419712901,322.998046875,322.998046875,322.998046875,0.0,0.89553264604811,3909.0,0.11124896198188072
320.0,26.390158215457884,3.7298289663799657,5.427380419712901,322.998046875,322.998046875,322.998046875,0.0,0.89553264604811,3909.0,0.11124896198188072
320.0,30.314331330207963,3.7298289663799657,5.427380419712901,322.998046875,322.998046875,322.998046875,0.0,0.89553264604811,3909.0,0.11124896198188072
320.0,34.822022531844965,3.7298289663799657,5.427380419712901,322.998046875,322.998046875,322.998046875,0.0,0.89553264604811,3909.0,0.11124896198188072
320.0,40.0,2.983068812749052,4.416418023134669,322.998046875,301.46484375,312.2314453125,21.533203125,0.761282932416953,3323.0,0.41150884334210347
320.0,45.9479341998814,2.983068812749052,4.416418023134669,322.998046875,301.46484375,312.2314453125,21.533203125,0.761282932416953,3323.0,0.41150884334210347
320.0,52.78031643091579,2.644736859807721,3.957233386810128,344.53125,301.46484375,322.998046875,43.06640625,0.7413516609392898,3236.0,0.5275205511806134
320.0,60.62866266041593,2.644736859807721,3.957233386810128,344.53125,301.46484375,322.998046875,43.06640625,0.7413516609392898,3236.0,0.5275205511806134
320.0,69.64404506368992,2.644736859807721,3.957233386810128,344.53125,301.46484375,322.998046875,43.06640625,0.7413516609392898,3236.0,0.5275205511806134
320.0,80.0,2.644736859807721,3.957233386810128,344.53125,301.46484375,322.998046875,43.06640625,0.7413516609392898,3236.0,0.5275205511806134
320.0,91.8958683997628,1.9541820840902182,3.1748678254181137,344.53125,279.931640625,312.2314453125,64.599609375,0.659106529209622,2877.0,0.695875860404886
320.0,105.56063286183158,1.9085279282588163,3.128946309584138,366.064453125,279.931640625,322.998046875,86.1328125,0.6575028636884307,2870.0,0.7046099815009719
320.0,121.25732532083185,1.9085279282588163,3.128946309584138,366.064453125,279.931640625,322.998046875,86.1328125,0.6575028636884307,2870.0,0.7046099815009719
320.0,139.2880901273799,1.5806418532398105,2.7444303062243307,387.59765625,258.3984375,322.998046875,129.19921875,0.5915234822451317,2582.0,0.7727499397874684
320.0,160.0,1.5806418532398105,2.7444303062243307,387.59765625,258.3984375,322.998046875,129.19921875,0.5915234822451317,2582.0,0.7727499397874684
320.0,183.7917367995256,1.3477715105345214,2.343531165011895,409.130859375,236.865234375,322.998046875,172.265625,0.5342497136311569,2332.0,0.8342929215194541
320.0,211.12126572366316,1.2467353903057106,2.2423787202936483,409.130859375,215.33203125,312.2314453125,193.798828125,0.5143184421534936,2245.0,0.8482888428896499
320.0,242.51465064166365,1.1086546843966474,2.0228148304752205,430.6640625,215.33203125,322.998046875,215.33203125,0.4936998854524628,2155.0,0.8765440993782779
320.0,278.57618025475983,0.9147944410850275,1.6633075958037524,452.197265625,193.798828125,322.998046875,258.3984375,0.45040091638029783,1966.0,0.9165272473004945
320.0,320.0,0.8093989630109878,1.4539515221512427,473.73046875,172.265625,322.998046875,301.46484375,0.4240549828178694,1851.0,0.9362178070727323
320.0,367.5834735990512,0.7186737148100082,1.3401083372720337,495.263671875,150.732421875,322.998046875,344.53125,0.38006872852233675,1659.0,0.9458149582752513
320.0,422.2425314473263,0.6551438796055973,1.248438687350046,516.796875,129.19921875,322.998046875,387.59765625,0.3544100801832761,1547.0,0.9529744340798036
320.0,485.0293012833276,0.4587050708654862,0.8990230859161433,559.86328125,86.1328125,322.998046875,473.73046875,0.24856815578465064,1085.0,0.9756139599852317
320.0,557.1523605095197,0.3957716496736679,0.7627559383949796,581.396484375,43.06640625,312.2314453125,538.330078125,0.20366552119129439,889.0,0.9824462144275036
320.0,640.0,0.3638266264335331,0.6719587358101567,624.462890625,0.0,312.2314453125,624.462890625,0.18373424971363117,802.0,0.9863766221329927
320.0,735.1669471981024,,,,,,,,,
320.0,844.4850628946526,,,,,,,,,
320.0,970.0586025666552,,,,,,,,,
320.0,1114.3047210190393,,,,,,,,,
320.0,1280.0,,,,,,,,,
320.0,1470.3338943962049,,,,,,,,,
320.0,1688.9701257893053,,,,,,,,,
320.0,1940.1172051333103,,,,,,,,,
320.0,2228.6094420380787,,,,,,,,,
320.0,2560.0,,,,,,,,,
320.0,2940.667788792408,,,,,,,,,
320.0,3377.9402515786105,,,,,,,,,
320.0,3880.234410266623,,,,,,,,,
320.0,4457.218884076157,,,,,,,,,
320.0,5120.0,,,,,,,,,
320.0,5881.335577584823,,,,,,,,,
320.0,6755.880503157221,,,,,,,,,
320.0,7760.468820533237,,,,,,,,,
320.0,8914.437768152315,,,,,,,,,
320.0,10240.0,,,,,,,,,
320.0,11762.671155169646,,,,,,,,,
320.0,13511.761006314442,,,,,,,,,
320.0,15520.937641066492,,,,,,,,,
320.0,17828.87553630463,,,,,,,,,
320.0,20480.0,,,,,,,,,
367.5834735990512,20.0,3.490089813101245,4.666258797832962,366.064453125,366.064453125,366.064453125,0.0,0.838717067583047,3661.0,0.3430425568160894
367.5834735990512,22.973967099940698,3.490089813101245,4.666258797832962,366.064453125,366.064453125,366.064453125,0.0,0.838717067583047,3661.0,0.3430425568160894
367.5834735990512,26.390158215457884,3.490089813101245,4.666258797832962,366.064453125,366.064453125,366.064453125,0.0,0.838717067583047,3661.0,0.3430425568160894
367.5834735990512,30.314331330207963,3.490089813101245,4.666258797832962,366.064453125,366.064453125,366.064453125,0.0,0.838717067583047,3661.0,0.3430425568160894
367.5834735990512,34.822022531844965,3.490089813101245,4.666258797832962,366.064453125,366.064453125,366.064453125,0.0,0.838717067583047,3661.0,0.3430425568160894
367.5834735990512,40.0,3.490089813101245,4.666258797832962,366.064453125,366.064453125,366.064453125,0.0,0.838717067583047,3661.0,0.3430425568160894
367.5834735990512,45.9479341998814,3.0494020530321677,4.406851648009579,387.59765625,366.064453125,376.8310546875,21.533203125,0.7974799541809852,3481.0,0.41405553610295315
367.5834735990512,52.78031643091579,2.762164020493054,4.150907480198687,387.59765625,344.53125,366.064453125,43.06640625,0.7743413516609393,3380.0,0.48014083979158173
367.5834735990512,60.62866266041593,2.762164020493054,4.150907480198687,387.59765625,344.53125,366.064453125,43.06640625,0.7743413516609393,3380.0,0.48014083979158173
367.5834735990512,69.64404506368992,2.762164020493054,4.150907480198687,387.59765625,344.53125,366.064453125,43.06640625,0.7743413516609393,3380.0,0.48014083979158173
367.5834735990512,80.0,2.762164020493054,4.150907480198687,387.59765625,344.53125,366.064453125,43.06640625,0.7743413516609393,3380.0,0.48014083979158173
367.5834735990512,91.8958683997628,2.1042397500243744,3.419963279498447,409.130859375,322.998046875,366.064453125,86.1328125,0.6620847651775487,2890.0,0.6471074581162606
367.5834735990512,105.56063286183158,2.1042397500243744,3.419963279498447,409.130859375,322.998046875,366.064453125,86.1328125,0.6620847651775487,2890.0,0.6471074581162606
367.5834735990512,121.25732532083185,2.1042397500243744,3.419963279498447,409.130859375,322.998046875,366.064453125,86.1328125,0.6620847651775487,2890.0,0.6471074581162606
367.5834735990512,139.2880901273799,1.727278780133943,2.89947122305093,430.6640625,301.46484375,366.064453125,129.19921875,0.5873997709049256,2564.0,0.746348637497595
367.5834735990512,160.0,1.727278780133943,2.89947122305093,430.6640625,301.46484375,366.064453125,129.19921875,0.5873997709049256,2564.0,0.746348637497595
367.5834735990512,183.7917367995256,1.2765852058201992,2.1208739274920325,452.197265625,279.931640625,366.064453125,172.265625,0.5695303550973654,2486.0,0.8642845470772375
367.5834735990512,211.12126572366316,1.2765852058201992,2.1208739274920325,452.197265625,279.931640625,366.064453125,172.265625,0.5695303550973654,2486.0,0.8642845470772375
367.5834735990512,242.51465064166365,1.0310000925718454,1.7557810985259035,473.73046875,258.3984375,366.064453125,215.33203125,0.49805269186712486,2174.0,0.9069877109092965
367.5834735990512,278.57618025475983,0.9608499968619169,1.6709533133330192,495.263671875,236.865234375,366.064453125,258.3984375,0.47262313860252003,2063.0,0.9157580860024002
367.5834735990512,320.0,0.8898692750218691,1.6111523492670128,516.796875,215.33203125,366.064453125,301.46484375,0.4577319587628866,1998.0,0.9216799760259774
367.5834735990512,367.5834735990512,0.8287950455279278,1.5230605953881808,538.330078125,193.798828125,366.064453125,344.53125,0.436426116838488,1905.0,0.9300103279815517
367.5834735990512,422.2425314473263,0.7560863502461588,1.375581033887848,559.86328125,172.265625,366.064453125,387.59765625,0.41053837342497135,1792.0,0.9429084344249908
367.5834735990512,485.0293012833276,0.6124038441228602,1.1863840359415485,602.9296875,129.19921875,366.064453125,473.73046875,0.340893470790378,1488.0,0.9575331368873985
367.5834735990512,557.1523605095197,0.533990953222604,1.0268474330872548,645.99609375,107.666015625,376.8310546875,538.330078125,0.29828178694158075,1302.0,0.9681865009982956
367.5834735990512,640.0,0.4254748814094513,0.8298481824875911,667.529296875,64.599609375,366.064453125,602.9296875,0.2263459335624284,988.0,0.9792223278995373
367.5834735990512,735.1669471981024,0.3649614978056307,0.6803530781367412,732.12890625,0.0,366.064453125,732.12890625,0.18487972508591066,807.0,0.9860341201328121
367.5834735990512,844.4850628946526,,,,,,,,,
367.5834735990512,970.0586025666552,,,,,,,,,
367.5834735990512,1114.3047210190393,,,,,,,,,
367.5834735990512,1280.0,,,,,,,,,
367.5834735990512,1470.3338943962049,,,,,,,,,
367.5834735990512,1688.9701257893053,,,,,,,,,
367.5834735990512,1940.1172051333103,,,,,,,,,
367.5834735990512,2228.6094420380787,,,,,,,,,
367.5834735990512,2560.0,,,,,,,,,
367.5834735990512,2940.667788792408,,,,,,,,,
367.5834735990512,3377.9402515786105,,,,,,,,,
367.5834735990512,3880.234410266623,,,,,,,,,
367.5834735990512,4457.218884076157,,,,,,,,,
367.5834735990512,5120.0,,,,,,,,,
367.5834735990512,5881.335577584823,,,,,,,,,
367.5834735990512,6755.880503157221,,,,,,,,,
367.5834735990512,7760.468820533237,,,,,,,,,
367.5834735990512,8914.437768152315,,,,,,,,,
367.5834735990512,10240.0,,,,,,,,,
367.5834735990512,11762.671155169646,,,,,,,,,
367.5834735990512,13511.761006314442,,,,,,,,,
367.5834735990512,15520.937641066492,,,,,,,,,
367.5834735990512,17828.87553630463,,,,,,,,,
367.5834735990512,20480.0,,,,,,,,,
422.2425314473263,20.0,3.9528037304611274,5.06872129869964,430.6640625,430.6640625,430.6640625,0.0,0.9040091638029782,3946.0,0.22483096012777315
422.2425314473263,22.973967099940698,3.9528037304611274,5.06872129869964,430.6640625,430.6640625,430.6640625,0.0,0.9040091638029782,3946.0,0.22483096012777315
422.2425314473263,26.390158215457884,3.368674708780835,4.536576227457543,430.6640625,409.130859375,419.8974609375,21.533203125,0.8774341351660939,3830.0,0.37905087524637116
422.2425314473263,30.314331330207963,3.368674708780835,4.536576227457543,430.6640625,409.130859375,419.8974609375,21.533203125,0.8774341351660939,3830.0,0.37905087524637116
422.2425314473263,34.822022531844965,3.368674708780835,4.536576227457543,430.6640625,409.130859375,419.8974609375,21.533203125,0.8774341351660939,3830.0,0.37905087524637116
422.2425314473263,40.0,3.368674708780835,4.536576227457543,430.6640625,409.130859375,419.8974609375,21.533203125,0.8774341351660939,3830.0,0.37905087524637116
422.2425314473263,45.9479341998814,3.368674708780835,4.536576227457543,430.6640625,409.130859375,419.8974609375,21.533203125,0.8774341351660939,3830.0,0.37905087524637116
422.2425314473263,52.78031643091579,3.368674708780835,4.536576227457543,430.6640625,409.130859375,419.8974609375,21.533203125,0.8774341351660939,3830.0,0.37905087524637116
422.2425314473263,60.62866266041593,3.0403380029969322,4.280822613877166,452.197265625,409.130859375,430.6640625,43.06640625,0.8306987399770905,3626.0,0.4470904919610741
422.2425314473263,69.64404506368992,2.6652431369700724,3.7978011695559166,452.197265625,387.59765625,419.8974609375,64.599609375,0.7922107674684994,3458.0,0.5648248960373423
422.2425314473263,80.0,2.6652431369700724,3.7978011695559166,452.197265625,387.59765625,419.8974609375,64.599609375,0.7922107674684994,3458.0,0.5648248960373423
422.2425314473263,91.8958683997628,2.6652431369700724,3.7978011695559166,452.197265625,387.59765625,419.8974609375,64.599609375,0.7922107674684994,3458.0,0.5648248960373423
422.2425314473263,105.56063286183158,2.4313379224574563,3.503878833625637,473.73046875,387.59765625,430.6640625,86.1328125,0.7674684994272624,3350.0,0.6295771634331462
422.2425314473263,121.25732532083185,1.957874559009936,3.104750434292509,473.73046875,366.064453125,419.8974609375,107.666015625,0.6914089347079038,3018.0,0.7091607694811042
422.2425314473263,139.2880901273799,1.957874559009936,3.104750434292509,473.73046875,366.064453125,419.8974609375,107.666015625,0.6914089347079038,3018.0,0.7091607694811042
422.2425314473263,160.0,1.6276691076954595,2.5418579500026737,495.263671875,344.53125,419.8974609375,150.732421875,0.659106529209622,2877.0,0.805059467867738
422.2425314473263,183.7917367995256,1.6276691076954595,2.5418579500026737,495.263671875,344.53125,419.8974609375,150.732421875,0.659106529209622,2877.0,0.805059467867738
422.2425314473263,211.12126572366316,1.400576859146352,2.226771920606214,516.796875,322.998046875,419.8974609375,193.798828125,0.6,2619.0,0.8503932920759185
422.2425314473263,242.51465064166365,1.2286911242250367,2.0077672978149175,538.330078125,301.46484375,419.8974609375,236.865234375,0.5580756013745705,2436.0,0.8783740217365442
422.2425314473263,278.57618025475983,1.198582008040598,1.9981797593676252,559.86328125,301.46484375,430.6640625,258.3984375,0.5413516609392898,2363.0,0.8795328308920511
422.2425314473263,320.0,1.0341949723537236,1.7894035762489038,581.396484375,279.931640625,430.6640625,301.46484375,0.5111111111111111,2231.0,0.9033913093962471
422.2425314473263,367.5834735990512,0.8965200612415571,1.637187134224026,602.9296875,258.3984375,430.6640625,344.53125,0.45910652920962197,2004.0,0.9191283618883616
422.2425314473263,422.2425314473263,0.8143025449898889,1.5385082108589656,624.462890625,215.33203125,419.8974609375,409.130859375,0.4235967926689576,1849.0,0.9285833900968395
422.2425314473263,485.0293012833276,0.7836647575589377,1.4767409281558417,645.99609375,193.798828125,419.8974609375,452.197265625,0.41741122565864835,1822.0,0.9342026781095074
422.2425314473263,557.1523605095197,0.6435368488160713,1.227896349919224,689.0625,150.732421875,419.8974609375,538.330078125,0.3528064146620848,1540.0,0.9545092590463193
422.2425314473263,640.0,0.5300965159620241,1.016272955091137,732.12890625,107.666015625,419.8974609375,624.462890625,0.29759450171821306,1299.0,0.9688383582321742
422.2425314473263,735.1669471981024,0.42145819760651276,0.805336947803824,775.1953125,64.599609375,419.8974609375,710.595703125,0.22290950744558993,973.0,0.9804316213793197
422.2425314473263,844.4850628946526,0.36561741080832755,0.6883992522636667,839.794921875,0.0,419.8974609375,839.794921875,0.18327605956471935,800.0,0.9857018327183952
422.2425314473263,970.0586025666552,,,,,,,,,
422.2425314473263,1114.3047210190393,,,,,,,,,
422.2425314473263,1280.0,,,,,,,,,
422.2425314473263,1470.3338943962049,,,,,,,,,
422.2425314473263,1688.9701257893053,,,,,,,,,
422.2425314473263,1940.1172051333103,,,,,,,,,
422.2425314473263,2228.6094420380787,,,,,,,,,
422.2425314473263,2560.0,,,,,,,,,
422.2425314473263,2940.667788792408,,,,,,,,,
422.2425314473263,3377.9402515786105,,,,,,,,,
422.2425314473263,3880.234410266623,,,,,,,,,
422.2425314473263,4457.218884076157,,,,,,,,,
422.2425314473263,5120.0,,,,,,,,,
422.2425314473263,5881.335577584823,,,,,,,,,
422.2425314473263,6755.880503157221,,,,,,,,,
422.2425314473263,7760.468820533237,,,,,,,,,
422.2425314473263,8914.437768152315,,,,,,,,,
422.2425314473263,10240.0,,,,,,,,,
422.2425314473263,11762.671155169646,,,,,,,,,
422.2425314473263,13511.761006314442,,,,,,,,,
422.2425314473263,15520.937641066492,,,,,,,,,
422.2425314473263,17828.87553630463,,,,,,,,,
422.2425314473263,20480.0,,,,,,,,,
485.0293012833276,20.0,,,,,,,,,
